 གྱི  ཉོན་མོངས་ཀུན 						གྱི 	ཉོན་མོངས་ཀུན 	།_། 	མ 	ལུས་པ 	དག 	bstod tshogs ka_.txt	     གྱི  ཉོན་མོངས་ཀུན  །_།  མ  ལུས་པ  དག 
 གྱི  ངོ་བོ་ཉིད 						གྱི 	ངོ་བོ་ཉིད 	།_། 	ངེས་པ 	-འི 	དོན་ཏོ་ཞེས་ཀྱང་བསྟན 	bstod tshogs ka_.txt	     གྱི  ངོ་བོ་ཉིད  །_།  ངེས་པ  -འི  དོན་ཏོ་ཞེས་ཀྱང་བསྟན 
 གྱི ས 						གྱི	ས 	མི 	ཁྱབ་པ 	-ར 	བསྟོད་པ 	bstod tshogs ka_.txt	     གྱི ས  མི  ཁྱབ་པ  -ར  བསྟོད་པ 
 གྱི  །_། 						གྱི 	།_། 	བདག་དང 	གཞན་དང་གཉིས 	ཀ་ལས 	།_། 	bstod tshogs ka_.txt	     གྱི  །_།  བདག་དང  གཞན་དང་གཉིས  ཀ་ལས  །_། 
 གྱི  །_། 						གྱི 	།_། 	ཆོས 	རྣམས 	ཁྱོད་ཀྱིས་གང 	བསྟན་པ 	bstod tshogs ka_.txt	     གྱི  །_།  ཆོས  རྣམས  ཁྱོད་ཀྱིས་གང  བསྟན་པ 
 གྱི  མི་འཚལ 						གྱི 	མི་འཚལ 	།_། 	དངོས 	ཀུན 	མྱ་ངན 	bstod tshogs ka_.txt	     གྱི  མི་འཚལ  །_།  དངོས  ཀུན  མྱ་ངན 
 གྱི  རྐང་པ 						གྱི 	རྐང་པ 	-འི 	རང་བཞིན་མེད 	།_། 	བླ 	bstod tshogs ka_.txt	     གྱི  རྐང་པ  -འི  རང་བཞིན་མེད  །_།  བླ 
 གྱི ས 						གྱི	ས 	།_། 	གར 	མཁན 	རྐང་པ 	bstod tshogs ka_.txt	     གྱི ས  །_།  གར  མཁན  རྐང་པ 
 གྱི  དོན་དམ་པ 						གྱི 	དོན་དམ་པ 	-འི 	བསྟོད་པ 	།༄༅༅།_། 	རྒྱ 	bstod tshogs ka_.txt	     གྱི  དོན་དམ་པ  -འི  བསྟོད་པ  །༄༅༅།_།  རྒྱ 
 གྱི  དོན་དམ་པ 						གྱི 	དོན་དམ་པ 	-འི 	བསྟོད་པ་ཞེས 	བྱ་བ 	།_ 	bstod tshogs ka_.txt	     གྱི  དོན་དམ་པ  -འི  བསྟོད་པ་ཞེས  བྱ་བ  །_ 
 གྱི ས 						གྱི	ས 	།_། 	ཁྱོད་ནི 	ཅི་འདྲ 	དེ་བཞིན་དུ 	bstod tshogs ka_.txt	     གྱི ས  །_།  ཁྱོད་ནི  ཅི་འདྲ  དེ་བཞིན་དུ 
 གྱི  དོན་དམ་པ 						གྱི 	དོན་དམ་པ 	-འི 	བསྟོད་པ་ཞེས 	བྱ་བ 	སློབ་དཔོན 	bstod tshogs ka_.txt	     གྱི  དོན་དམ་པ  -འི  བསྟོད་པ་ཞེས  བྱ་བ  སློབ་དཔོན 
 གྱི  སྙིང་རྗེ་ལ 						གྱི 	སྙིང་རྗེ་ལ 	བསྟོད་པ 	།༄༅༅།_། 	རྒྱ 	གར 	bstod tshogs ka_.txt	     གྱི  སྙིང་རྗེ་ལ  བསྟོད་པ  །༄༅༅།_།  རྒྱ  གར 
 གྱི  སྙིང་རྗེ་ལ 						གྱི 	སྙིང་རྗེ་ལ 	བསྟོད་པ 	།_། 	འཇམ 	དཔལ་གཞོན 	bstod tshogs ka_.txt	     གྱི  སྙིང་རྗེ་ལ  བསྟོད་པ  །_།  འཇམ  དཔལ་གཞོན 
 གྱི ས 						གྱི	ས 	།_། 	གཟིར་ཏེ 	སྤྱན་སྔ 	-ར 	bstod tshogs ka_.txt	     གྱི ས  །_།  གཟིར་ཏེ  སྤྱན་སྔ  -ར 
 གྱི ས 						གྱི	ས 	གཟིར་ཀྱང 	།_། 	བསྐྱབ 	པར 	bstod tshogs ka_.txt	     གྱི ས  གཟིར་ཀྱང  །_།  བསྐྱབ  པར 
 གྱི ་བ 						གྱི	་བ 	ཁྱེད་ཀྱིས་གསུངས 	།_། 	འགྲོ་ལ 	རྟག་ཏུ 	bstod tshogs ka_.txt	     གྱི ་བ  ཁྱེད་ཀྱིས་གསུངས  །_།  འགྲོ་ལ  རྟག་ཏུ 
 གྱི ས་ནི 						གྱི	ས་ནི 	།_། 	འགྲོ་ལ 	འབྲས་བུ 	མཉམ་མེད 	bstod tshogs ka_.txt	     གྱི ས་ནི  །_།  འགྲོ་ལ  འབྲས་བུ  མཉམ་མེད 
 གྱི ད་ཀྱང 						གྱི	ད་ཀྱང 	བདག་གི་ཕྱོགས 	།_། 	རྣམ་པ 	ཀུན་དུ 	bstod tshogs ka_.txt	     གྱི ད་ཀྱང  བདག་གི་ཕྱོགས  །_།  རྣམ་པ  ཀུན་དུ 
 གྱི  སྙིང་རྗེ་ལ 						གྱི 	སྙིང་རྗེ་ལ 	བསྟོད་པ 	སློབ་དཔོན 	འཕགས་པ 	ཀླུ་སྒྲུབ་ཀྱིས 	bstod tshogs ka_.txt	     གྱི  སྙིང་རྗེ་ལ  བསྟོད་པ  སློབ་དཔོན  འཕགས་པ  ཀླུ་སྒྲུབ་ཀྱིས 
 གྱི ས 						གྱི	ས 	མཆོད་པ 	།_། 	སུམ 	ཅུ 	bstod tshogs ka_.txt	     གྱི ས  མཆོད་པ  །_།  སུམ  ཅུ 
 གྱི ་ནི 						གྱི	་ནི 	།_། 	བྱིན 	བརླབས 	མཆོད་རྟེན 	bstod tshogs ka_.txt	     གྱི ་ནི  །_།  བྱིན  བརླབས  མཆོད་རྟེན 
 གྱི ་མཐར 						གྱི	་མཐར 	།_། 	ཙུན 	ད 	-ས 	bstod tshogs ka_.txt	     གྱི ་མཐར  །_།  ཙུན  ད  -ས 
 གྱི  །_། 						གྱི 	།_། 	ལྷ 	རྣམས 	འདུལ 	མཛད 	bstod tshogs ka_.txt	     གྱི  །_།  ལྷ  རྣམས  འདུལ  མཛད 
 གྱི  །_། 						གྱི 	།_། 	ལྷུམས་སུ 	ཞུགས 	པར 	མཛད་ལ 	bstod tshogs ka_.txt	     གྱི  །_།  ལྷུམས་སུ  ཞུགས  པར  མཛད་ལ 
 གྱི ས 						གྱི	ས 	བཏུད 	མཚན 	མཆོག་ནི 	།_། 	bstod tshogs ka_.txt	     གྱི ས  བཏུད  མཚན  མཆོག་ནི  །_། 
 གྱི  རྒོལ་བ 						གྱི 	རྒོལ་བ 	ངན་པ 	ཚར 	བཅད་ནས 	།_། 	bstod tshogs ka_.txt	     གྱི  རྒོལ་བ  ངན་པ  ཚར  བཅད་ནས  །_། 
 གྱི ས 						གྱི	ས 	།_། 	མཉན 	དུ་ཡོད 	པར 	bstod tshogs ka_.txt	     གྱི ས  །_།  མཉན  དུ་ཡོད  པར 
 གྱི ས 						གྱི	ས 	རབ 	མཆོད་པ 	།_། 	བསྟན་པ 	bstod tshogs ka_.txt	     གྱི ས  རབ  མཆོད་པ  །_།  བསྟན་པ 
 གྱི  །_། 						གྱི 	།_། 	མཛད་པ 	-འི 	ཚུལ་ལ 	མདོ 	bstod tshogs ka_.txt	     གྱི  །_།  མཛད་པ  -འི  ཚུལ་ལ  མདོ 
 གྱི  སྤྱོད་པ་ཡང 						གྱི 	སྤྱོད་པ་ཡང 	།_། 	བདེ 	གཤེགས 	ཉིད་ཀྱི 	bstod tshogs ka_.txt	     གྱི  སྤྱོད་པ་ཡང  །_།  བདེ  གཤེགས  ཉིད་ཀྱི 
 གྱི  བླ་མ་ལ 						གྱི 	བླ་མ་ལ 	།_། 	མི 	ཕམ 	མཉམ་པ 	bstod tshogs ka_.txt	     གྱི  བླ་མ་ལ  །_།  མི  ཕམ  མཉམ་པ 
 གྱི  རི་བོ 						གྱི 	རི་བོ 	-འི 	རྩེ 	འདྲ 	-འི་སྐུ 	bstod tshogs ka_.txt	     གྱི  རི་བོ  -འི  རྩེ  འདྲ  -འི་སྐུ 
 གྱི  མདོག་དང 						གྱི 	མདོག་དང 	ལྡན 	གྱུར་ཅིང 	།_། 	སུམ 	bstod tshogs ka_.txt	     གྱི  མདོག་དང  ལྡན  གྱུར་ཅིང  །_།  སུམ 
 གྱི  ཚོགས་ཀྱིས་སྤངས 						གྱི 	ཚོགས་ཀྱིས་སྤངས 	།_། 	དེ 	བཞིན 	གཤེགས 	bstod tshogs ka_.txt	     གྱི  ཚོགས་ཀྱིས་སྤངས  །_།  དེ  བཞིན  གཤེགས 
 གྱི ས་པ 						གྱི	ས་པ 	།_། 	མི་བཟད 	རབ་རིབ 	མུན་པ 	bstod tshogs ka_.txt	     གྱི ས་པ  །_།  མི་བཟད  རབ་རིབ  མུན་པ 
 གྱི ས 						གྱི	ས 	།_། 	དགེ 	འདུན་དཀོར་ནི 	རྣམ་པ 	bstod tshogs ka_.txt	     གྱི ས  །_།  དགེ  འདུན་དཀོར་ནི  རྣམ་པ 
 གྱི ས 						གྱི	ས 	།_། 	དེ 	བཞིན 	གཤེགས 	bstod tshogs ka_.txt	     གྱི ས  །_།  དེ  བཞིན  གཤེགས 
 གྱི  །_། 						གྱི 	།_། 	བདག་ལ 	སྐྱོབ་པ 	-ར 	སུ་ཞིག་འགྱུར 	bstod tshogs ka_.txt	     གྱི  །_།  བདག་ལ  སྐྱོབ་པ  -ར  སུ་ཞིག་འགྱུར 
 གྱི  བསྟོད་པ 						གྱི 	བསྟོད་པ 	།_༄༅༅།_། 	རྒྱ 	གར 	སྐད་དུ 	bstod tshogs ka_.txt	     གྱི  བསྟོད་པ  །_༄༅༅།_།  རྒྱ  གར  སྐད་དུ 
 གྱི  བསྟོད་པ 						གྱི 	བསྟོད་པ 	།_ 	དཀོན 	མཆོག་གསུམ་ལ 	ཕྱག 	bstod tshogs ka_.txt	     གྱི  བསྟོད་པ  །_  དཀོན  མཆོག་གསུམ་ལ  ཕྱག 
 གྱི  བསྟོད་པ 						གྱི 	བསྟོད་པ 	སློབ་དཔོན 	དབྱིག་གཉེན་གྱིས 	མཛད་པ 	རྫོགས་སོ 	bstod tshogs ka_.txt	     གྱི  བསྟོད་པ  སློབ་དཔོན  དབྱིག་གཉེན་གྱིས  མཛད་པ  རྫོགས་སོ 
 གྱི ས་ནི 						གྱི	ས་ནི 	ལུས 	ཟོས་པས 	།_། 	དེ 	bstod tshogs ka_.txt	     གྱི ས་ནི  ལུས  ཟོས་པས  །_།  དེ 
 གྱི  །_། 						གྱི 	།_། 	གང་ཞིག་ལ་ནི 	ཉེས་པ་ཀུན 	།_། 	གཏན་ནས 	bstod tshogs ka_.txt	     གྱི  །_།  གང་ཞིག་ལ་ནི  ཉེས་པ་ཀུན  །_།  གཏན་ནས 
 གྱི  གནོད་པ 						གྱི 	གནོད་པ 	བསལ་བ 	-འི་ཕྱིར 	།_། 	གང་གི 	bstod tshogs ka_.txt	     གྱི  གནོད་པ  བསལ་བ  -འི་ཕྱིར  །_།  གང་གི 
 གྱི ས་གནས 						གྱི	ས་གནས 	།_། 	ལྕེ་ནི 	དོན 	ཅན 	bstod tshogs ka_.txt	     གྱི ས་གནས  །_།  ལྕེ་ནི  དོན  ཅན 
 གྱི  མཐའ་མ 						གྱི 	མཐའ་མ 	རྟོགས་པས 	།_། 	གལ་ཏེ 	བསྟོད་པ 	bstod tshogs ka_.txt	     གྱི  མཐའ་མ  རྟོགས་པས  །_།  གལ་ཏེ  བསྟོད་པ 
 གྱི ས 						གྱི	ས 	།_། 	ཡུལ 	ལྟ་གྲངས 	མེད 	bstod tshogs ka_.txt	     གྱི ས  །_།  ཡུལ  ལྟ་གྲངས  མེད 
 གྱི ས 						གྱི	ས 	ཁྱོད 	མི་སློབ 	།_། 	གང་གི 	bstod tshogs ka_.txt	     གྱི ས  ཁྱོད  མི་སློབ  །_།  གང་གི 
 གྱི  བ 						གྱི 	བ 	-འི 	མཐའ་མེད་ན 	།_། 	འདི 	bstod tshogs ka_.txt	     གྱི  བ  -འི  མཐའ་མེད་ན  །_།  འདི 
 གྱི ས་བཞེས 						གྱི	ས་བཞེས 	།_། 	སྙིང 	རྗེ 	རྣམ་པ 	bstod tshogs ka_.txt	     གྱི ས་བཞེས  །_།  སྙིང  རྗེ  རྣམ་པ 
 གྱི  གཞན་ནི 						གྱི 	གཞན་ནི 	བཅོལ་བ་བྱེད 	།_། 	ལ 	ལ 	bstod tshogs ka_.txt	     གྱི  གཞན་ནི  བཅོལ་བ་བྱེད  །_།  ལ  ལ 
 གྱི ས 						གྱི	ས 	མ 	རྫོགས་དང 	།_། 	རང 	bstod tshogs ka_.txt	     གྱི ས  མ  རྫོགས་དང  །_།  རང 
 གྱི  དོན 						གྱི 	དོན 	སླད་དུ 	།_། 	སྐུ 	སྲོག 	bstod tshogs ka_.txt	     གྱི  དོན  སླད་དུ  །_།  སྐུ  སྲོག 
 གྱི ད་པ 						གྱི	ད་པ 	-འི 	སེམས་ཅན་ལའང 	།_། 	གཙོ་བོ 	bstod tshogs ka_.txt	     གྱི ད་པ  -འི  སེམས་ཅན་ལའང  །_།  གཙོ་བོ 
 གྱི ས་པར 						གྱི	ས་པར 	།_། 	གོ 	འཕང 	རྙེད 	bstod tshogs ka_.txt	     གྱི ས་པར  །_།  གོ  འཕང  རྙེད 
 གྱི ་བ་ལ 						གྱི	་བ་ལ 	།_། 	ཁྱོད་ལ 	ཐང་ལྷོད 	འགའ 	bstod tshogs ka_.txt	     གྱི ་བ་ལ  །_།  ཁྱོད་ལ  ཐང་ལྷོད  འགའ 
 གྱི ད 						གྱི	ད 	།_། 	འདྲེས་པ་ལ་ནི 	ལེགས་བཤད་ཉིད 	།_། 	bstod tshogs ka_.txt	     གྱི ད  །_།  འདྲེས་པ་ལ་ནི  ལེགས་བཤད་ཉིད  །_། 
 གྱི ད 						གྱི	ད 	།_། 	ཁྱོད 	ཉིད 	གཅིག་པུ 	bstod tshogs ka_.txt	     གྱི ད  །_།  ཁྱོད  ཉིད  གཅིག་པུ 
 གྱི  ཕུན་ཚོགས 						གྱི 	ཕུན་ཚོགས 	བསྒྲུབ་པ 	-འི་ཕྱིར 	།_། 	ཁྱོད་ནི 	bstod tshogs ka_.txt	     གྱི  ཕུན་ཚོགས  བསྒྲུབ་པ  -འི་ཕྱིར  །_།  ཁྱོད་ནི 
 གྱི ད་པ་དང 						གྱི	ད་པ་དང 	སྒྲིབ་པ་ཅན 	།_། 	རེ 	ཞིག་པ་དང 	bstod tshogs ka_.txt	     གྱི ད་པ་དང  སྒྲིབ་པ་ཅན  །_།  རེ  ཞིག་པ་དང 
 གྱི ད 						གྱི	ད 	མ 	མཆིས 	རྟོག 	མ་མཆིས 	bstod tshogs ka_.txt	     གྱི ད  མ  མཆིས  རྟོག  མ་མཆིས 
 གྱི ས 						གྱི	ས 	གཏིང 	རྙེད་པའི 	།_། 	ཁྱོད་ཀྱི 	bstod tshogs ka_.txt	     གྱི ས  གཏིང  རྙེད་པའི  །_།  ཁྱོད་ཀྱི 
 གྱི  མི 						གྱི 	མི 	བསྐྱོད་པ 	།_། 	ཁྱོད་ཀྱིས 	བརྟན་པ 	bstod tshogs ka_.txt	     གྱི  མི  བསྐྱོད་པ  །_།  ཁྱོད་ཀྱིས  བརྟན་པ 
 གྱི ས 						གྱི	ས 	ཁྱོད་དང་མཚུངས 	།_། 	རྨད 	བྱུང 	bstod tshogs ka_.txt	     གྱི ས  ཁྱོད་དང་མཚུངས  །_།  རྨད  བྱུང 
 གྱི ས 						གྱི	ས 	བརྗོད 	མི་ནུས 	།_། 	དེས་ནི 	bstod tshogs ka_.txt	     གྱི ས  བརྗོད  མི་ནུས  །_།  དེས་ནི 
 གྱི ས་པ་དེ 						གྱི	ས་པ་དེ 	།_། 	སྨྲ་བ་པོ་ཡི 	རང 	དགའ་དང 	bstod tshogs ka_.txt	     གྱི ས་པ་དེ  །_།  སྨྲ་བ་པོ་ཡི  རང  དགའ་དང 
 གྱི ས་ནི 						གྱི	ས་ནི 	དྲངས་པ 	-ས་ན 	།_། 	རང 	bstod tshogs ka_.txt	     གྱི ས་ནི  དྲངས་པ  -ས་ན  །_།  རང 
 གྱི  ཡོན་ཏན 						གྱི 	ཡོན་ཏན 	དག་དང་ནི 	།_། 	བརྟེན་པ 	-འི 	bstod tshogs ka_.txt	     གྱི  ཡོན་ཏན  དག་དང་ནི  །_།  བརྟེན་པ  -འི 
 གྱི ས 						གྱི	ས 	།_། 	ཕུན 	སུམ 	ཚོགས་པ 	bstod tshogs ka_.txt	     གྱི ས  །_།  ཕུན  སུམ  ཚོགས་པ 
 གྱི ་འམ 						གྱི	་འམ 	།_། 	འོན་ཏེ་གང་གིས 	འཁོར་བ 	-ར་ཁྱོད 	bstod tshogs ka_.txt	     གྱི ་འམ  །_།  འོན་ཏེ་གང་གིས  འཁོར་བ  -ར་ཁྱོད 
 གྱི  །_། 						གྱི 	།_། 	དེ 	ལྟར 	སྡུག་བསྔལ 	བཏང་སྙོམས་ནས 	bstod tshogs ka_.txt	     གྱི  །_།  དེ  ལྟར  སྡུག་བསྔལ  བཏང་སྙོམས་ནས 
 གྱི ་ཡང 						གྱི	་ཡང 	བཟོད་པ 	-ར་མཛད 	།_། 	དབེན་པ 	bstod tshogs ka_.txt	     གྱི ་ཡང  བཟོད་པ  -ར་མཛད  །_།  དབེན་པ 
 གྱི ས་པ 						གྱི	ས་པ 	-ར་བས 	།_། 	འཇིག 	རྟེན 	bstod tshogs ka_.txt	     གྱི ས་པ  -ར་བས  །_།  འཇིག  རྟེན 
 གྱི  སླད་དུ་དྲངས 						གྱི 	སླད་དུ་དྲངས 	།_། 	གཞན་ལ 	ཆགས་ཤིང 	དགོངས་པ་ཡིས 	bstod tshogs ka_.txt	     གྱི  སླད་དུ་དྲངས  །_།  གཞན་ལ  ཆགས་ཤིང  དགོངས་པ་ཡིས 
 གྱི  སྒྱུ་རྩལ་ཡང 						གྱི 	སྒྱུ་རྩལ་ཡང 	།_། 	ཁྱོད་ཀྱི 	ཞབས་ཀྱིས 	འདོར་བ 	bstod tshogs ka_.txt	     གྱི  སྒྱུ་རྩལ་ཡང  །_།  ཁྱོད་ཀྱི  ཞབས་ཀྱིས  འདོར་བ 
 གྱི  དོན་དུ 						གྱི 	དོན་དུ 	རབ 	བཟང་གི 	_། 	ཉིད་ཀྱི 	bstod tshogs ka_.txt	     གྱི  དོན་དུ  རབ  བཟང་གི  _།  ཉིད་ཀྱི 
 གྱི  བཟོ 						གྱི 	བཟོ 	སོགས་ནི 	།_། 	ངན་པ 	-འི་ལས 	bstod tshogs ka_.txt	     གྱི  བཟོ  སོགས་ནི  །_།  ངན་པ  -འི་ལས 
 གྱི ས 						གྱི	ས 	སྙན 	མ་ལགས 	།_། 	བཅོས་པ 	bstod tshogs ka_.txt	     གྱི ས  སྙན  མ་ལགས  །_།  བཅོས་པ 
 གྱི ས་སོ 						གྱི	ས་སོ 	།_། 	སྣོད་ཀྱི 	སྐྱོན་དང 	འབྲེལ་པ 	bstod tshogs ka_.txt	     གྱི ས་སོ  །_།  སྣོད་ཀྱི  སྐྱོན་དང  འབྲེལ་པ 
 གྱི ས་ན 						གྱི	ས་ན 	།_། 	རྡུལ་དང 	མུན་པ 	དག་ཀྱང་སེལ 	bstod tshogs ka_.txt	     གྱི ས་ན  །_།  རྡུལ་དང  མུན་པ  དག་ཀྱང་སེལ 
 གྱི ད་ལས 						གྱི	ད་ལས 	།_། 	ཁྱོད 	གསུང 	ཀུན་དང 	bstod tshogs ka_.txt	     གྱི ད་ལས  །_།  ཁྱོད  གསུང  ཀུན་དང 
 གྱི ས་ཀྱང་ནི 						གྱི	ས་ཀྱང་ནི 	།_། 	མཁས་པ 	རྣམས་ནི 	དགའ་བ་བསྐྱེད 	bstod tshogs ka_.txt	     གྱི ས་ཀྱང་ནི  །_།  མཁས་པ  རྣམས་ནི  དགའ་བ་བསྐྱེད 
 གྱི ད་ན 						གྱི	ད་ན 	།_། 	ལྟ་དང 	འདྲ་བ 	-འི་དགྲ 	bstod tshogs ka_.txt	     གྱི ད་ན  །_།  ལྟ་དང  འདྲ་བ  -འི་དགྲ 
 གྱི ་བ་ལ 						གྱི	་བ་ལ 	ཐུག་ན 	།_། 	ཉོན་མོངས 	བདེ་བ་ཆུང 	bstod tshogs ka_.txt	     གྱི ་བ་ལ  ཐུག་ན  །_།  ཉོན་མོངས  བདེ་བ་ཆུང 
 གྱི ད 						གྱི	ད 	།_། 	ཞི 	གནས 	ཡེ་ཤེས 	bstod tshogs ka_.txt	     གྱི ད  །_།  ཞི  གནས  ཡེ་ཤེས 
 གྱི  །_། 						གྱི 	།_། 	ས་ཆེན 	དག་ལ 	སྤྱོད 	བགྱིད་པ 	bstod tshogs ka_.txt	     གྱི  །_།  ས་ཆེན  དག་ལ  སྤྱོད  བགྱིད་པ 
 གྱི ས་མནན 						གྱི	ས་མནན 	།_། 	སྐྱེས་ནས 	ངེས་པ 	-ར 	bstod tshogs ka_.txt	     གྱི ས་མནན  །_།  སྐྱེས་ནས  ངེས་པ  -ར 
 གྱི  མཐོང 						གྱི 	མཐོང 	བཞིན་ཡང 	།_། 	ལྟ་ལ 	སྲིད་པ 	bstod tshogs ka_.txt	     གྱི  མཐོང  བཞིན་ཡང  །_།  ལྟ་ལ  སྲིད་པ 
 གྱི ས་དཀྲུགས 						གྱི	ས་དཀྲུགས 	།_། 	དྲང 	སྲོང 	སྐྱེས་མཆོག 	bstod tshogs ka_.txt	     གྱི ས་དཀྲུགས  །_།  དྲང  སྲོང  སྐྱེས་མཆོག 
 གྱི ས་པ 						གྱི	ས་པ 	-ས 	བདེ་བ 	-ར་འགྱུར 	།_། 	bstod tshogs ka_.txt	     གྱི ས་པ  -ས  བདེ་བ  -ར་འགྱུར  །_། 
 གྱི ས་གང 						གྱི	ས་གང 	།_། 	ཞི 	བར 	གྱུར་པ་དེ་ལ་ཡང 	bstod tshogs ka_.txt	     གྱི ས་གང  །_།  ཞི  བར  གྱུར་པ་དེ་ལ་ཡང 
 གྱི ས 						གྱི	ས 	།_། 	སྐྱོན 	ཡོན་ལ་ནི 	མི 	bstod tshogs ka_.txt	     གྱི ས  །_།  སྐྱོན  ཡོན་ལ་ནི  མི 
 གྱི ས་ནི 						གྱི	ས་ནི 	།_། 	ངན 	སོང་གི་ནི 	སྡུག་བསྔལ་ཡང 	bstod tshogs ka_.txt	     གྱི ས་ནི  །_།  ངན  སོང་གི་ནི  སྡུག་བསྔལ་ཡང 
 གྱི  བསྟོད་པ་ཞེས 						གྱི 	བསྟོད་པ་ཞེས 	བྱ་བ་སྟེ 	ལེའུ 	དགུ་པའོ 	།།_།། 	bstod tshogs ka_.txt	     གྱི  བསྟོད་པ་ཞེས  བྱ་བ་སྟེ  ལེའུ  དགུ་པའོ  །།_།། 
 གྱི ད་ལ་སྐུལ 						གྱི	ད་ལ་སྐུལ 	།_། 	ཆོམ་རྐུན 	བགྱིད་པ 	ཚར་ཡང་གཅོད 	bstod tshogs ka_.txt	     གྱི ད་ལ་སྐུལ  །_།  ཆོམ་རྐུན  བགྱིད་པ  ཚར་ཡང་གཅོད 
 གྱི ད་ལ 						གྱི	ད་ལ 	བཞེན 	སྐུལ་འདེབས 	།_། 	ཞི 	bstod tshogs ka_.txt	     གྱི ད་ལ  བཞེན  སྐུལ་འདེབས  །_།  ཞི 
 གྱི ད 						གྱི	ད 	།_། 	ཕོངས 	པར 	གནས་ལ 	bstod tshogs ka_.txt	     གྱི ད  །_།  ཕོངས  པར  གནས་ལ 
 གྱི  །_། 						གྱི 	།_། 	བཟའ 	བཏུང 	གོས་ལ 	སོགས་པ་ཡི 	bstod tshogs ka_.txt	     གྱི  །_།  བཟའ  བཏུང  གོས་ལ  སོགས་པ་ཡི 
 གྱི  སླད 						གྱི 	སླད 	ཕ་མ་དག 	_། 	གལ་ཏེ 	བླ་མ 	bstod tshogs ka_.txt	     གྱི  སླད  ཕ་མ་དག  _།  གལ་ཏེ  བླ་མ 
 གྱི ད་ཅིང 						གྱི	ད་ཅིང 	།_། 	ཡ 	མཚན 	ཆེ་བ 	bstod tshogs ka_.txt	     གྱི ད་ཅིང  །_།  ཡ  མཚན  ཆེ་བ 
 གྱི ས་ནི 						གྱི	ས་ནི 	།_། 	ཁྱོད་ཀྱིས 	སྡུག་བསྔལ 	མི 	bstod tshogs ka_.txt	     གྱི ས་ནི  །_།  ཁྱོད་ཀྱིས  སྡུག་བསྔལ  མི 
 གྱི ས 						གྱི	ས 	དགའ་མགུ 	-ར 	རང་དོན་ཕྱིར 	།_། 	bstod tshogs ka_.txt	     གྱི ས  དགའ་མགུ  -ར  རང་དོན་ཕྱིར  །_། 
 གྱི ད་ལ 						གྱི	ད་ལ 	།_། 	ཕན་པ 	ལྷུ 	-ར 	bstod tshogs ka_.txt	     གྱི ད་ལ  །_།  ཕན་པ  ལྷུ  -ར 
 གྱི ད་ལའང 						གྱི	ད་ལའང 	།_། 	ཕན་པ 	དེ་ལྟར 	ལྷུ 	bstod tshogs ka_.txt	     གྱི ད་ལའང  །_།  ཕན་པ  དེ་ལྟར  ལྷུ 
 གྱི ད 						གྱི	ད 	།_། 	ཉེས 	རྟོག 	གདོན་གྱིས 	bstod tshogs ka_.txt	     གྱི ད  །_།  ཉེས  རྟོག  གདོན་གྱིས 
 གྱི ད 						གྱི	ད 	དགྲ་བོ་ལ 	།_། 	ཕན་པ 	མཛད་པ 	bstod tshogs ka_.txt	     གྱི ད  དགྲ་བོ་ལ  །_།  ཕན་པ  མཛད་པ 
